Species;Gear;Station.ID;Replicate.number;Number.at.station;Weight.g;Biomass
Macoma balthica;Dredge;3;2;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;2;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;2;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;2;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;2;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;2;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;2;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;2;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;2;4;0.777518746;3.110074986
Macoma balthica;Dredge;3;2;4;0.238022861;0.952091446
Macoma balthica;Dredge;3;2;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;2;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;2;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;2;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;2;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;2;4;0.238022861;0.952091446
Macoma balthica;Dredge;3;2;4;0.679632822;2.718531288
Macoma balthica;Dredge;3;2;4;0.040728104;0.162912415
Macoma balthica;Dredge;3;2;4;0.238022861;0.952091446
Macoma balthica;Dredge;3;2;4;0.228495889;0.913983556
Macoma balthica;Dredge;3;2;4;0.503969876;2.015879506
Macoma balthica;Dredge;3;2;4;0.176509063;0.706036252
Macoma balthica;Dredge;3;2;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;2;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;2;4;0.069753346;0.279013385
Macoma balthica;Dredge;3;2;4;0.408134126;1.632536505
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;3;2;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;2;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;3;2;4;0.400542641;1.602170563
Macoma balthica;Dredge;3;2;4;0.238022861;0.952091446
Macoma balthica;Dredge;3;2;4;0.312297643;1.24919057
Macoma balthica;Dredge;3;2;4;0.337231525;1.348926098
Macoma balthica;Dredge;3;2;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;2;4;0.623793939;2.495175755
Macoma balthica;Dredge;3;2;4;0.552865502;2.211462008
Macoma balthica;Dredge;3;2;4;0.103916108;0.415664432
Macoma balthica;Dredge;3;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;3;2;4;0.238022861;0.952091446
Macoma balthica;Dredge;3;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;3;2;4;0.176509063;0.706036252
Macoma balthica;Dredge;3;2;4;0.312297643;1.24919057
Macoma balthica;Dredge;3;2;4;0.636896434;2.547585734
Macoma balthica;Dredge;3;2;4;0.054338002;0.217352008
Macoma balthica;Dredge;3;2;4;0.442960353;1.77184141
Macoma balthica;Dredge;3;2;4;0.455709916;1.822839665
Macoma balthica;Dredge;3;2;4;0.917502671;3.670010683
Macoma balthica;Dredge;3;2;4;0.202275531;0.809102124
Macoma balthica;Dredge;11;1;10;0.312297643;3.122976425
Macoma balthica;Dredge;11;1;10;0.03298318;0.329831798
Macoma balthica;Dredge;11;2;NA;NA;0
Macoma balthica;Dredge;12;1;10;0.069753346;0.697533463
Macoma balthica;Dredge;12;1;10;0.176509063;1.765090629
Macoma balthica;Dredge;12;1;10;0.086943029;0.869430288
Macoma balthica;Dredge;12;1;10;0.018117145;0.181171451
Macoma balthica;Dredge;12;1;10;0.126550059;1.265500589
Macoma balthica;Dredge;12;1;10;0.069753346;0.697533463
Macoma balthica;Dredge;12;1;10;0.176509063;1.765090629
Macoma balthica;Dredge;12;1;10;0.147689953;1.476899534
Macoma balthica;Dredge;12;1;10;0.202275531;2.022755311
Macoma balthica;Dredge;12;1;10;0.202275531;2.022755311
Macoma balthica;Dredge;12;1;10;0.025478927;0.254789274
Macoma balthica;Dredge;12;1;10;0.069753346;0.697533463
Macoma balthica;Dredge;12;1;10;0.069753346;0.697533463
Macoma balthica;Dredge;12;2;10;0.054338002;0.54338002
Macoma balthica;Dredge;12;2;10;0.083370644;0.833706436
Macoma balthica;Dredge;12;2;10;0.121275053;1.212750533
Macoma balthica;Dredge;12;2;10;0.238022861;2.380228614
Macoma balthica;Dredge;12;2;10;0.069753346;0.697533463
Macoma balthica;Dredge;12;2;10;0.202275531;2.022755311
Macoma balthica;Dredge;12;2;10;0.126550059;1.265500589
Macoma balthica;Dredge;12;2;10;0.121275053;1.212750533
Macoma balthica;Dredge;12;2;10;0.103916108;1.039161079
Macoma balthica;Dredge;12;2;10;0.086943029;0.869430288
Macoma balthica;Dredge;12;2;10;0.103916108;1.039161079
Macoma balthica;Dredge;12;2;10;0.03298318;0.329831798
Macoma balthica;Dredge;12;2;10;0.03298318;0.329831798
Macoma balthica;Dredge;12;2;10;0.083370644;0.833706436
Macoma balthica;Dredge;12;2;10;0.054338002;0.54338002
Macoma balthica;Dredge;12;2;10;0.147689953;1.476899534
Macoma balthica;Dredge;12;2;10;0.147689953;1.476899534
Macoma balthica;Dredge;12;2;10;0.268877036;2.688770362
Macoma balthica;Dredge;12;2;10;0.121275053;1.212750533
Macoma balthica;Dredge;12;2;10;0.202275531;2.022755311
Macoma balthica;Dredge;12;2;10;0.147689953;1.476899534
Macoma balthica;Dredge;13;1;10;0.312297643;3.122976425
Macoma balthica;Dredge;13;1;10;0.268877036;2.688770362
Macoma balthica;Dredge;13;2;10;0.503969876;5.039698764
Macoma balthica;Dredge;14;1;NA;NA;0
Macoma balthica;Dredge;14;2;2;0.202275531;0.404551062
Macoma balthica;Dredge;14;2;2;0.147689953;0.295379907
Macoma balthica;Dredge;14;2;2;0.455709916;0.911419833
Macoma balthica;Dredge;14;2;2;0.623793939;1.247587877
Macoma balthica;Dredge;14;2;2;0.312297643;0.624595285
Macoma balthica;Dredge;14;2;2;0.086943029;0.173886058
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.312297643;1.893304458
Macoma balthica;Dredge;15;1;6.0625;0.054338002;0.329424137
Macoma balthica;Dredge;15;1;6.0625;0.103916108;0.629991404
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.169249461;1.026074857
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.503969876;3.055317376
Macoma balthica;Dredge;15;1;6.0625;0.121275053;0.735230011
Macoma balthica;Dredge;15;1;6.0625;0.169249461;1.026074857
Macoma balthica;Dredge;15;1;6.0625;0.238022861;1.443013597
Macoma balthica;Dredge;15;1;6.0625;0.238022861;1.443013597
Macoma balthica;Dredge;15;1;6.0625;0.358726275;2.174778043
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.400542641;2.42828976
Macoma balthica;Dredge;15;1;6.0625;0.147689953;0.895370343
Macoma balthica;Dredge;15;1;6.0625;0.147689953;0.895370343
Macoma balthica;Dredge;15;1;6.0625;0.176509063;1.070086194
Macoma balthica;Dredge;15;1;6.0625;0.238022861;1.443013597
Macoma balthica;Dredge;15;1;6.0625;0.103916108;0.629991404
Macoma balthica;Dredge;15;1;6.0625;0.442960353;2.685447138
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.169249461;1.026074857
Macoma balthica;Dredge;15;1;6.0625;0.442960353;2.685447138
Macoma balthica;Dredge;15;1;6.0625;0.917502671;5.562359941
Macoma balthica;Dredge;15;1;6.0625;0.147689953;0.895370343
Macoma balthica;Dredge;15;1;6.0625;0.238022861;1.443013597
Macoma balthica;Dredge;15;1;6.0625;0.238022861;1.443013597
Macoma balthica;Dredge;15;1;6.0625;0.202275531;1.226295407
Macoma balthica;Dredge;15;1;6.0625;0.268877036;1.630067032
Macoma balthica;Dredge;15;1;6.0625;0.126550059;0.767209732
Macoma balthica;Dredge;15;1;6.0625;0.228495889;1.385256326
Macoma balthica;Dredge;15;1;6.0625;0.348701869;2.114005079
Macoma balthica;Dredge;15;1;6.0625;0.400542641;2.42828976
Macoma balthica;Dredge;15;1;6.0625;0.069753346;0.422879662
Macoma balthica;Dredge;15;1;6.0625;0.147689953;0.895370343
Macoma balthica;Dredge;15;1;6.0625;0.238022861;1.443013597
Macoma balthica;Dredge;15;1;6.0625;0.442960353;2.685447138
Macoma balthica;Dredge;15;1;6.0625;0.147689953;0.895370343
Macoma balthica;Dredge;15;1;6.0625;0.503969876;3.055317376
Macoma balthica;Dredge;15;1;6.0625;0.636896434;3.861184628
Macoma balthica;Dredge;15;1;6.0625;0.358726275;2.174778043
Macoma balthica;Dredge;15;1;6.0625;0.552865502;3.351747105
Macoma balthica;Dredge;15;1;6.0625;0.442960353;2.685447138
Macoma balthica;Dredge;15;1;6.0625;0.069753346;0.422879662
Macoma balthica;Dredge;15;1;6.0625;1.173296794;7.113111814
Macoma balthica;Dredge;15;2;5.02;0.238022861;1.194874764
Macoma balthica;Dredge;15;2;5.02;0.147689953;0.741403566
Macoma balthica;Dredge;15;2;5.02;0.238022861;1.194874764
Macoma balthica;Dredge;15;2;5.02;0.202275531;1.015423166
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.147689953;0.741403566
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.238022861;1.194874764
Macoma balthica;Dredge;15;2;5.02;0.176509063;0.886075496
Macoma balthica;Dredge;15;2;5.02;0.442960353;2.22366097
Macoma balthica;Dredge;15;2;5.02;0.358726275;1.800805901
Macoma balthica;Dredge;15;2;5.02;0.069753346;0.350161798
Macoma balthica;Dredge;15;2;5.02;0.083370644;0.418520631
Macoma balthica;Dredge;15;2;5.02;0.202275531;1.015423166
Macoma balthica;Dredge;15;2;5.02;0.20770279;1.042668008
Macoma balthica;Dredge;15;2;5.02;0.348701869;1.750483381
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.202275531;1.015423166
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.103916108;0.521658862
Macoma balthica;Dredge;15;2;5.02;0.552865502;2.77538482
Macoma balthica;Dredge;15;2;5.02;0.176509063;0.886075496
Macoma balthica;Dredge;15;2;5.02;0.623793939;3.131445572
Macoma balthica;Dredge;15;2;5.02;0.202275531;1.015423166
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;15;2;5.02;0.268877036;1.349762722
Macoma balthica;Dredge;15;2;5.02;0.348701869;1.750483381
Macoma balthica;Dredge;15;2;5.02;0.268877036;1.349762722
Macoma balthica;Dredge;15;2;5.02;0.312297643;1.567734166
Macoma balthica;Dredge;15;2;5.02;0.103916108;0.521658862
Macoma balthica;Dredge;15;2;5.02;0.348701869;1.750483381
Macoma balthica;Dredge;15;2;5.02;0.348701869;1.750483381
Macoma balthica;Dredge;15;2;5.02;0.573424491;2.878590943
Macoma balthica;Dredge;15;2;5.02;0.268877036;1.349762722
Macoma balthica;Dredge;15;2;5.02;0.238022861;1.194874764
Macoma balthica;Dredge;15;2;5.02;0.917502671;4.605863407
Macoma balthica;Dredge;15;2;5.02;0.147689953;0.741403566
Macoma balthica;Dredge;15;2;5.02;0.176509063;0.886075496
Macoma balthica;Dredge;15;2;5.02;0.623793939;3.131445572
Macoma balthica;Dredge;15;2;5.02;0.268877036;1.349762722
Macoma balthica;Dredge;15;2;5.02;0.312297643;1.567734166
Macoma balthica;Dredge;15;2;5.02;0.202275531;1.015423166
Macoma balthica;Dredge;15;2;5.02;0.147689953;0.741403566
Macoma balthica;Dredge;15;2;5.02;0.348701869;1.750483381
Macoma balthica;Dredge;15;2;5.02;0.121275053;0.608800768
Macoma balthica;Dredge;15;2;5.02;0.238022861;1.194874764
Macoma balthica;Dredge;15;2;5.02;0.147689953;0.741403566
Macoma balthica;Dredge;15;2;5.02;0.169249461;0.849632294
Macoma balthica;Dredge;16;1;65.33333333;0.312297643;20.40344598
Macoma balthica;Dredge;16;1;65.33333333;0.358726275;23.4367833
Macoma balthica;Dredge;16;1;65.33333333;0.147689953;9.649076957
Macoma balthica;Dredge;16;2;NA;NA;0
Macoma balthica;Dredge;17;1;NA;NA;0
Macoma balthica;Dredge;17;2;NA;NA;0
Macoma balthica;Dredge;18;1;2;0.202275531;0.404551062
Macoma balthica;Dredge;18;2;NA;NA;0
Macoma balthica;Dredge;19;1;4;0.400542641;1.602170563
Macoma balthica;Dredge;19;1;4;0.503969876;2.015879506
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.086943029;0.347772115
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.138978562;0.555914249
Macoma balthica;Dredge;19;1;4;0.312297643;1.24919057
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.503969876;2.015879506
Macoma balthica;Dredge;19;1;4;0.442960353;1.77184141
Macoma balthica;Dredge;19;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;19;1;4;0.169249461;0.676997844
Macoma balthica;Dredge;19;1;4;0.069753346;0.279013385
Macoma balthica;Dredge;19;1;4;0.228495889;0.913983556
Macoma balthica;Dredge;19;1;4;0.228495889;0.913983556
Macoma balthica;Dredge;19;1;4;0.202275531;0.809102124
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.121275053;0.485100213
Macoma balthica;Dredge;19;1;4;0.023453148;0.093812592
Macoma balthica;Dredge;19;1;4;0.083370644;0.333482574
Macoma balthica;Dredge;19;1;4;0.268877036;1.075508145
Macoma balthica;Dredge;19;1;4;0.138978562;0.555914249
Macoma balthica;Dredge;19;1;4;0.268877036;1.075508145
Macoma balthica;Dredge;19;1;4;0.937260617;3.749042469
Macoma balthica;Dredge;19;1;4;0.103916108;0.415664432
Macoma balthica;Dredge;19;1;4;0.276460867;1.105843467
Macoma balthica;Dredge;19;1;4;0.385629611;1.542518443
Macoma balthica;Dredge;19;1;4;0.348701869;1.394807475
Macoma balthica;Dredge;19;1;4;0.126550059;0.506200236
Macoma balthica;Dredge;19;2;4;0.268877036;1.075508145
Macoma balthica;Dredge;19;2;4;0.575907478;2.303629911
Macoma balthica;Dredge;19;2;4;0.358726275;1.4349051
Macoma balthica;Dredge;19;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;19;2;4;0.147689953;0.590759814
Macoma balthica;Dredge;19;2;4;0.312297643;1.24919057
Mytilus trossulus;Dredge;1;1;10;0.268576131;2.685761313
Mytilus trossulus;Dredge;1;2;10;0.069385273;0.693852727
Mytilus trossulus;Dredge;1;2;10;0.203316426;2.033164259
Mytilus trossulus;Dredge;1;2;10;0.090080186;0.900801859
Mytilus trossulus;Dredge;1;2;10;0.671335357;6.713353574
Mytilus trossulus;Dredge;1;2;10;0.517103582;5.171035825
Mytilus trossulus;Dredge;1;2;10;0.020164283;0.201642828
Mytilus trossulus;Dredge;1;2;10;0.799911101;7.999111011
Mytilus trossulus;Dredge;1;2;10;0.289828378;2.898283778
Mytilus trossulus;Dredge;1;2;10;0.42855606;4.285560604
Mytilus trossulus;Dredge;2;1;10;0.545989491;5.459894912
Mytilus trossulus;Dredge;2;1;10;0.850135008;8.501350081
Mytilus trossulus;Dredge;2;1;10;0.141513212;1.415132122
Mytilus trossulus;Dredge;2;1;10;0.155510755;1.555107549
Mytilus trossulus;Dredge;2;1;10;0.172551377;1.72551377
Mytilus trossulus;Dredge;2;1;10;0.395193134;3.951931342
Mytilus trossulus;Dredge;2;2;4;0.188407842;0.753631366
Mytilus trossulus;Dredge;2;2;4;0.217442962;0.869771846
Mytilus trossulus;Dredge;2;2;4;0.708836803;2.835347212
Mytilus trossulus;Dredge;2;2;4;0.261265072;1.045060289
Mytilus trossulus;Dredge;2;2;4;0.029542022;0.118168089
Mytilus trossulus;Dredge;2;2;4;0.289828378;1.159313511
Mytilus trossulus;Dredge;2;2;4;0.708836803;2.835347212
Mytilus trossulus;Dredge;2;2;4;0.041125621;0.164502484
Mytilus trossulus;Dredge;2;2;4;0.624248583;2.496994334
Mytilus trossulus;Dredge;3;1;NA;NA;0
Mytilus trossulus;Dredge;3;2;4;0.879869425;3.519477699
Mytilus trossulus;Dredge;11;1;50.43478261;0.943291455;47.57469949
Mytilus trossulus;Dredge;11;1;50.43478261;0.386233234;19.47958922
Mytilus trossulus;Dredge;11;1;50.43478261;0.386233234;19.47958922
Mytilus trossulus;Dredge;11;1;50.43478261;0.517103582;26.08000677
Mytilus trossulus;Dredge;11;1;50.43478261;1.053109403;53.11334383
Mytilus trossulus;Dredge;11;1;50.43478261;1.41373479;71.30140681
Mytilus trossulus;Dredge;11;1;50.43478261;0.289828378;14.61743123
Mytilus trossulus;Dredge;11;1;50.43478261;0.386233234;19.47958922
Mytilus trossulus;Dredge;11;1;50.43478261;0.813351114;41.02118661
Mytilus trossulus;Dredge;11;1;50.43478261;0.850135008;42.87637432
Mytilus trossulus;Dredge;11;1;50.43478261;1.053109403;53.11334383
Mytilus trossulus;Dredge;11;1;50.43478261;1.002125765;50.5419951
Mytilus trossulus;Dredge;11;1;50.43478261;0.386233234;19.47958922
Mytilus trossulus;Dredge;11;1;50.43478261;0.188407842;9.502308533
Mytilus trossulus;Dredge;11;1;50.43478261;0.708836803;35.75003007
Mytilus trossulus;Dredge;11;1;50.43478261;0.671335357;33.85865281
Mytilus trossulus;Dredge;11;1;50.43478261;1.41373479;71.30140681
Mytilus trossulus;Dredge;11;1;50.43478261;0.188407842;9.502308533
Mytilus trossulus;Dredge;11;1;50.43478261;0.448826319;22.63645784
Mytilus trossulus;Dredge;11;1;50.43478261;1.102297267;55.59412301
Mytilus trossulus;Dredge;11;1;50.43478261;0.289828378;14.61743123
Mytilus trossulus;Dredge;11;1;50.43478261;1.871988693;94.41334277
Mytilus trossulus;Dredge;11;1;50.43478261;1.41373479;71.30140681
Mytilus trossulus;Dredge;11;1;50.43478261;0.744899222;37.56883034
Mytilus trossulus;Dredge;11;1;50.43478261;1.779352803;89.7412718
Mytilus trossulus;Dredge;11;1;50.43478261;0.081184155;4.094505199
Mytilus trossulus;Dredge;11;1;50.43478261;0.188407842;9.502308533
Mytilus trossulus;Dredge;11;1;50.43478261;2.310064154;116.5075834
Mytilus trossulus;Dredge;11;1;50.43478261;1.149884012;57.99415017
Mytilus trossulus;Dredge;11;1;50.43478261;0.671335357;33.85865281
Mytilus trossulus;Dredge;11;1;50.43478261;4.026704466;203.0859644
Mytilus trossulus;Dredge;11;1;50.43478261;0.309965811;15.63305828
Mytilus trossulus;Dredge;11;1;50.43478261;0.671335357;33.85865281
Mytilus trossulus;Dredge;11;1;50.43478261;0.056587426;2.853974523
Mytilus trossulus;Dredge;11;1;50.43478261;0.744899222;37.56883034
Mytilus trossulus;Dredge;11;1;50.43478261;0.363708628;18.34356559
Mytilus trossulus;Dredge;11;1;50.43478261;0.226378394;11.41734507
Mytilus trossulus;Dredge;11;1;50.43478261;0.591222329;29.81816966
Mytilus trossulus;Dredge;11;1;50.43478261;2.310064154;116.5075834
Mytilus trossulus;Dredge;11;1;50.43478261;1.277749681;64.44302737
Mytilus trossulus;Dredge;11;1;50.43478261;0.041125621;2.074161754
Mytilus trossulus;Dredge;11;1;50.43478261;1.002125765;50.5419951
Mytilus trossulus;Dredge;11;1;50.43478261;0.708836803;35.75003007
Mytilus trossulus;Dredge;11;1;50.43478261;0.102806282;5.185012486
Mytilus trossulus;Dredge;11;1;50.43478261;0.046706938;2.355654248
Mytilus trossulus;Dredge;11;1;50.43478261;0.897624376;45.27149027
Mytilus trossulus;Dredge;11;2;20;0.517103582;10.34207165
Mytilus trossulus;Dredge;11;2;20;0.244291562;4.885831239
Mytilus trossulus;Dredge;11;2;20;0.134410034;2.688200677
Mytilus trossulus;Dredge;11;2;20;0.591222329;11.82444659
Mytilus trossulus;Dredge;12;1;10;0.114071632;1.140716316
Mytilus trossulus;Dredge;12;1;10;0.081184155;0.811841548
Mytilus trossulus;Dredge;12;1;10;0.340079706;3.400797056
Mytilus trossulus;Dredge;12;1;10;1.170213856;11.70213856
Mytilus trossulus;Dredge;12;2;10;0.448826319;4.488263191
Mytilus trossulus;Dredge;12;2;10;0.029542022;0.295420221
Mytilus trossulus;Dredge;12;2;10;1.053109403;10.53109403
Mytilus trossulus;Dredge;13;1;10;0.624248583;6.242485834
Mytilus trossulus;Dredge;13;1;10;0.340079706;3.400797056
Mytilus trossulus;Dredge;13;1;10;0.289828378;2.898283778
Mytilus trossulus;Dredge;13;1;10;0.062533005;0.62533005
Mytilus trossulus;Dredge;13;1;10;0.309965811;3.099658108
Mytilus trossulus;Dredge;13;1;10;0.363708628;3.637086281
Mytilus trossulus;Dredge;13;1;10;0.517103582;5.171035825
Mytilus trossulus;Dredge;13;1;10;0.309965811;3.099658108
Mytilus trossulus;Dredge;13;1;10;0.055060528;0.550605283
Mytilus trossulus;Dredge;13;1;10;0.046706938;0.467069377
Mytilus trossulus;Dredge;13;1;10;0.309965811;3.099658108
Mytilus trossulus;Dredge;13;1;10;0.309965811;3.099658108
Mytilus trossulus;Dredge;13;1;10;1.232072142;12.32072142
Mytilus trossulus;Dredge;13;1;10;0.081184155;0.811841548
Mytilus trossulus;Dredge;13;1;10;0.329162105;3.291621052
Mytilus trossulus;Dredge;13;1;10;0.244291562;2.44291562
Mytilus trossulus;Dredge;13;1;10;0.188407842;1.884078416
Mytilus trossulus;Dredge;13;1;10;0.154517451;1.545174505
Mytilus trossulus;Dredge;13;1;10;0.591113116;5.911131159
Mytilus trossulus;Dredge;13;1;10;0.386233234;3.862332345
Mytilus trossulus;Dredge;13;1;10;0.203316426;2.033164259
Mytilus trossulus;Dredge;13;1;10;0.188407842;1.884078416
Mytilus trossulus;Dredge;13;1;10;0.309965811;3.099658108
Mytilus trossulus;Dredge;13;1;10;0.386233234;3.862332345
Mytilus trossulus;Dredge;13;1;10;0.046706938;0.467069377
Mytilus trossulus;Dredge;13;1;10;0.363708628;3.637086281
Mytilus trossulus;Dredge;13;2;17.14285714;0.448826319;7.694165471
Mytilus trossulus;Dredge;13;2;17.14285714;0.069385273;1.189461817
Mytilus trossulus;Dredge;13;2;17.14285714;0.486946792;8.347659294
Mytilus trossulus;Dredge;13;2;17.14285714;0.624248583;10.70140429
Mytilus trossulus;Dredge;13;2;17.14285714;0.244291562;4.187855348
Mytilus trossulus;Dredge;13;2;17.14285714;0.244291562;4.187855348
Mytilus trossulus;Dredge;13;2;17.14285714;0.448826319;7.694165471
Mytilus trossulus;Dredge;13;2;17.14285714;0.366214806;6.277968099
Mytilus trossulus;Dredge;13;2;17.14285714;0.591222329;10.13523993
Mytilus trossulus;Dredge;13;2;17.14285714;0.046706938;0.80069036
Mytilus trossulus;Dredge;13;2;17.14285714;0.188407842;3.229848713
Mytilus trossulus;Dredge;13;2;17.14285714;0.102806282;1.762393407
Mytilus trossulus;Dredge;13;2;17.14285714;0.289828378;4.968486477
Mytilus trossulus;Dredge;13;2;17.14285714;0.386233234;6.621141162
Mytilus trossulus;Dredge;13;2;17.14285714;0.473898194;8.123969033
Mytilus trossulus;Dredge;13;2;17.14285714;1.053109403;18.05330406
Mytilus trossulus;Dredge;13;2;17.14285714;0.114071632;1.955513684
Mytilus trossulus;Dredge;13;2;17.14285714;1.053109403;18.05330406
Mytilus trossulus;Dredge;13;2;17.14285714;0.098358029;1.686137645
Mytilus trossulus;Dredge;13;2;17.14285714;0.591222329;10.13523993
Mytilus trossulus;Dredge;13;2;17.14285714;0.244291562;4.187855348
Mytilus trossulus;Dredge;13;2;17.14285714;0.448826319;7.694165471
Mytilus trossulus;Dredge;13;2;17.14285714;1.102297267;18.89652457
Mytilus trossulus;Dredge;13;2;17.14285714;0.289828378;4.968486477
Mytilus trossulus;Dredge;13;2;17.14285714;0.84060697;14.4104052
Mytilus trossulus;Dredge;13;2;17.14285714;0.591222329;10.13523993
Mytilus trossulus;Dredge;13;2;17.14285714;0.407808598;6.991004544
Mytilus trossulus;Dredge;13;2;17.14285714;0.656007536;11.24584347
Mytilus trossulus;Dredge;13;2;17.14285714;0.261265072;4.47882981
Mytilus trossulus;Dredge;13;2;17.14285714;0.309965811;5.313699614
Mytilus trossulus;Dredge;13;2;17.14285714;1.053109403;18.05330406
Mytilus trossulus;Dredge;13;2;17.14285714;0.081184155;1.391728368
Mytilus trossulus;Dredge;13;2;17.14285714;1.327090119;22.75011633
Mytilus trossulus;Dredge;13;2;17.14285714;0.261265072;4.47882981
Mytilus trossulus;Dredge;13;2;17.14285714;0.081184155;1.391728368
Mytilus trossulus;Dredge;14;1;4;0.363708628;1.454834512
Mytilus trossulus;Dredge;14;1;4;0.772970403;3.091881614
Mytilus trossulus;Dredge;14;1;4;0.422651368;1.690605471
Mytilus trossulus;Dredge;14;1;4;1.947114995;7.788459981
Mytilus trossulus;Dredge;14;1;4;0.943291455;3.773165821
Mytilus trossulus;Dredge;14;1;4;0.289828378;1.159313511
Mytilus trossulus;Dredge;14;1;4;0.261265072;1.045060289
Mytilus trossulus;Dredge;14;1;4;0.84060697;3.362427879
Mytilus trossulus;Dredge;14;1;4;1.947114995;7.788459981
Mytilus trossulus;Dredge;14;1;4;0.203316426;0.813265704
Mytilus trossulus;Dredge;14;1;4;0.422651368;1.690605471
Mytilus trossulus;Dredge;14;2;2;1.053109403;2.106218807
Mytilus trossulus;Dredge;14;2;2;0.486946792;0.973893584
Mytilus trossulus;Dredge;14;2;2;0.84060697;1.681213939
Mytilus trossulus;Dredge;14;2;2;0.708836803;1.417673606
Mytilus trossulus;Dredge;14;2;2;1.631602363;3.263204726
Mytilus trossulus;Dredge;14;2;2;0.799911101;1.599822202
Mytilus trossulus;Dredge;14;2;2;1.557999168;3.115998337
Mytilus trossulus;Dredge;14;2;2;0.498007996;0.996015992
Mytilus trossulus;Dredge;14;2;2;0.268576131;0.537152263
Mytilus trossulus;Dredge;14;2;2;0.850135008;1.700270016
Mytilus trossulus;Dredge;14;2;2;1.520840634;3.041681268
Mytilus trossulus;Dredge;14;2;2;0.366214806;0.732429612
Mytilus trossulus;Dredge;14;2;2;0.708836803;1.417673606
Mytilus trossulus;Dredge;14;2;2;1.974331464;3.948662928
Mytilus trossulus;Dredge;14;2;2;0.348254378;0.696508755
Mytilus trossulus;Dredge;14;2;2;1.779352803;3.558705606
Mytilus trossulus;Dredge;14;2;2;0.448826319;0.897652638
Mytilus trossulus;Dredge;14;2;2;0.591222329;1.182444659
Mytilus trossulus;Dredge;14;2;2;0.987350022;1.974700044
Mytilus trossulus;Dredge;14;2;2;1.557999168;3.115998337
Mytilus trossulus;Dredge;14;2;2;0.708836803;1.417673606
